x,y,z,time
-3.2292303846316943,-5.516097889552915,12.805366395478378,13.63
-3.4686783184229815,-5.970425511484512,12.657559966938829,13.64
-3.73024017826942,-6.463104421702413,12.544582180999264,13.65
-4.015542247349895,-6.996262652944683,12.471106033385222,13.66
-4.326320659482676,-7.571869114529591,12.442482661071011,13.67
-4.664421399125417,-8.191733592355627,12.464741342279714,13.68
-5.031741116266083,-8.857357290686954,12.544534464497696,13.69
-5.428776726274025,-9.566487392951585,12.688412334696558,13.700000000000001
-5.857655608098312,-10.320867275575967,12.906838319678696,13.71
-6.3206060516334635,-11.121510451429492,13.211520080897515,13.72
-6.818799495410191,-11.965644619053244,13.614074005826756,13.73
-7.3523505265954725,-12.84671166266013,14.126025207960522,13.74
-7.920316880992553,-13.754367652134878,14.758807526813271,13.75
-8.520699443040943,-14.674482843034035,15.523763527919819,13.76
-9.150442245816414,-15.589141676585967,16.43214450283534,13.77
-9.805432471031121,-16.47664277969102,17.49511046913556,13.780000000000001
-10.480500407676303,-17.31149955904675,18.723729735809478,13.790000000000001
-11.168079404766198,-18.069255857365654,20.121094951210356,13.8
-11.856406055054181,-18.710134627110524,21.68045527244949,13.81
-12.531878787926498,-19.188218343367136,23.38964697327542,13.82
-13.179143216013063,-19.464215281157806,25.22571975780535,13.83
-13.781092135187484,-19.505459515441363,27.15493676052518,13.84
-14.318865524567034,-19.285910921113175,29.132774546289475,13.85
-14.771850546512677,-18.786155173005138,31.10392311032149,13.86
-15.118844471849009,-17.98895301150331,33.00297087413072,13.870000000000001
-15.345073498019309,-16.88890837496601,34.76117352050151,13.88
-15.435135585678546,-15.551529764633763,36.31457653095408,13.89
-15.379332918780971,-14.042987692006065,37.613481737198526,13.9
-15.175029109465866,-12.420806837376123,38.62339018112903,13.91
-14.826649198057565,-10.733866049830858,39.32500211482382,13.92
-14.34567965306544,-9.022398347250897,39.7142170005452,13.93
-13.750668371183906,-7.317990916310574,39.80213351073955,13.94
-13.057603982877001,-5.679939875554135,39.61553410781131,13.950000000000001
-12.281210481368518,-4.182279755161456,39.191870592719866,13.96
-11.44506199472886,-2.8527686070831653,38.57111985524355,13.97
-10.571201087202553,-1.7068517793960991,37.79547794884248,13.98
-9.680114204240265,-0.7477524682871008,36.909361791982796,13.99
-8.790731672498794,0.03352828194696311,35.95940916813665,14.0
-7.919914036493487,0.6549453469583528,34.98413730980354,14.01
-7.0800157696955255,1.1335840136545687,33.997242484738564,14.02
-6.2803364073154295,1.4885497736795332,33.01545482082368,14.030000000000001
-5.527907103295407,1.7389494076754994,32.0517046021979,14.040000000000001
-4.827488582187229,1.903805868354602,31.114803399830073,14.05
-4.181571139152816,2.002058280498586,30.209444071519584,14.06
-3.590529875783259,2.0508895503682183,29.336963053141986,14.07
-3.0531330443221627,2.0612556232418333,28.497816259152106,14.08
-2.5671148244333906,2.04360169725375,27.690997352499146,14.09
-2.129815712969734,2.0069884958277724,26.915223226452426,14.1
-1.7382014634839846,1.9589689140750743,26.168998456100354,14.11
-1.3888630862288731,1.9055880187941905,25.450615298350314,14.120000000000001
-1.0780165071617684,1.851383726901055,24.758154020602557,14.13
-0.8015983497299146,1.799747824740685,24.089742540060723,14.14
-0.5560664233080743,1.7533834554898742,23.443936422836327,14.15
-0.33811517767694466,1.7143718442088385,22.819420298318544,14.16
-0.14445151672573986,1.6843144120775242,22.214997234204695,14.17
0.0282052015478087,1.66433277639561,21.629588736500242,14.18
0.1831231650374534,1.6550687505825046,21.062234749518787,14.19
0.3233386407469334,1.6568640071180456,20.51213107804358,14.200000000000001
0.45106551798382155,1.670242424334491,19.97870385117598,14.21
0.5683546182422661,1.6956400039346526,19.461457120206628,14.22
0.6772518364693808,1.7333887483919046,18.959942174880723,14.23
0.7797975561905787,1.783717414214177,18.47375765490927,14.24
0.8780266495095714,1.8467515119439546,18.002549549969117,14.25
0.9738527778605806,1.9226163019841682,17.5460459090192,14.26
1.0685741172673489,2.011859388688634,17.10413826734056,14.27
1.1633753762966412,2.1151306567493884,16.676762710381354,14.280000000000001
1.2595070566023103,2.233110137841574,16.263921838808304,14.290000000000001
1.3582824595918475,2.3665119844320306,15.865687153275822,14.3
1.461077686426314,2.516084469779222,15.48219905442632,14.31
1.5693301885553017,2.6826130217609983,15.113674576615875,14.32
1.684309273790013,2.8671520086532665,14.76052427185466,14.33
1.8069249470005104,3.0712032629843655,14.423229795090572,14.34
1.9381814778853548,3.2963748093850347,14.102450013076718,14.35
2.079234678611066,3.5443437763717234,13.799069724685342,14.36
2.231391903812153,3.816856396346642,13.514199660907785,14.370000000000001
2.396112050591001,4.115728005597566,13.249176484854672,14.38
2.5750055585180367,4.44284304429812,13.005562791755626,14.39
2.7698004579045223,4.800039842858809,12.785267432594761,14.4
2.9819718306385172,5.189368369636179,12.590854445097108,14.41
3.212906023411045,5.6141273406320575,12.424782765898094,14.42
3.464117380055614,6.0773507115136685,12.290245497163689,14.43
3.7372458768421657,6.5816523026301335,12.191280684257997,14.44
4.034057122477132,7.129225799012561,12.132771315743259,14.450000000000001
4.35644235810322,7.721844750373661,12.12044532337988,14.46
4.706418457299726,8.360862571108317,12.160875582126367,14.47
5.086127926082331,9.04721254029322,12.26147991013939,14.48
5.497811825943327,9.781361789100691,12.430487108739092,14.49
5.9413315948183545,10.559587178350545,12.674741975408015,14.5
6.4183221899622165,11.381577515048477,13.006973430911904,14.51
6.931225456390985,12.246673027718526,13.442198299037369,14.52
7.480931885601597,13.149437291335994,13.994162900882035,14.530000000000001
8.066780615571464,14.079657227326809,14.675343054854121,14.540000000000001
8.686559430759047,15.02234310356847,15.496944076673033,14.55
9.336504762103488,15.957728534389425,16.46890077936899,14.56
10.011301687024691,16.861270480569218,17.59987747328311,14.57
10.704083929423323,17.703649249338504,18.897267966067425,14.58
11.406433859680831,18.45076849437904,20.36719556268485,14.59
12.108312884312888,19.06824576121507,22.01064878544586,14.6
12.794784853989567,19.51787938646619,23.80625659793146,14.61
13.447141723992644,19.749700641617192,25.72220229353303,14.620000000000001
14.046331855287082,19.72521508530656,27.718651414530566,14.63
14.573039288201063,19.418307904969932,29.74752997412812,14.64
15.007683742425503,18.815243916839886,31.75252445645248,14.65
15.330420617014186,17.914667565945983,33.66908181655348,14.66
15.521765863288609,16.724498613084368,35.42349779082742,14.67
15.569712349245044,15.266143050164107,36.941334405978445,14.68
15.466971013248516,13.623849517325738,38.1814111244654,14.69
15.21200629538879,11.878725711967023,39.11825887339255,14.700000000000001
14.809877396981452,10.098253037139614,39.73863732775775,14.71
14.272238280567647,8.336286601547165,40.04153491045343,14.72
13.61733766991422,6.633055219546579,40.038168792265864,14.73
12.869898594331904,5.015580305164385,39.75213442374999,14.74
12.048993155572365,3.5377352138231535,39.232445134695126,14.75
11.174517558484812,2.2420450609186884,38.531635037220944,14.76
10.269888350391744,1.1390370005350858,37.69332598076509,14.77
9.355888770991825,0.22802773362320305,36.7594759804095,14.780000000000001
8.450668752360537,-0.5028764919987356,35.77037921688111,14.790000000000001
7.569746688772209,-1.076000291811822,34.76357073130686,14.8
6.7252673332342034,-1.5109874049487537,33.75752417449969,14.81
5.925445548959158,-1.8274467059334722,32.764637409231796,14.82
5.176216891545105,-2.0454586042709364,31.795800968183315,14.83
4.481430357061789,-2.183977638323139,30.858206213439146,14.84
3.8428483820506596,-2.2608324753091003,29.955345336488975,14.85
3.2602502405502274,-2.292262454337092,29.08754216192006,14.86
2.7319429593771636,-2.2900527853983865,28.254706994781838,14.870000000000001
2.2551686471564176,-2.2639955983800304,27.455279075510376,14.88
1.8268472308349983,-2.2225968979661235,26.687488774337382,14.89
1.4436278816420396,-2.1729864620991703,25.9495384011485,14.9
1.1018890150887017,-2.1209178419800834,25.23960220548318,14.91
0.797738290968173,-2.0707683620681827,24.555826376534654,14.92
0.5270191406159935,-2.025575986186541,23.89633451540361,14.93
0.2857724635756677,-1.9877174245439932,23.259469219394525,14.94
0.07066208880119484,-1.9590914102986403,22.643955890847877,14.950000000000001
-0.12155831558773866,-1.9411524767716128,22.048658303647038,14.96
-0.2941014532573153,-1.9349718198240462,21.472558224035954,14.97
-0.4501463996594288,-1.9412372978571026,20.914755410619602,14.98
-0.5928107815804019,-1.9602774844918986,20.374474224618027,14.99
-0.7246034625838349,-1.992495370587276,19.851164604514764,15.0
-0.8475473285795363,-2.0383960952722133,19.34442353752547,15.01
-0.9636542538069119,-2.098411980694143,18.853906150848875,15.02
-1.074929575005438,-2.1729158780216666,18.379328330333866,15.030000000000001
-1.1833720914145807,-2.2622211674445016,17.92046672047979,15.040000000000001
-1.290961833351385,-2.3665976790298564,17.477169197820835,15.05
-1.3992833431347564,-2.4866082362030233,17.04945216330303,15.06
-1.509511218200687,-2.6231457876969597,16.63743587329862,15.07
-1.622891224992018,-2.7771522303620517,16.24134173777422,15.08
-1.7407687680538757,-2.949607280244329,15.861501061526717,15.09
-1.8645888900336687,-3.1415284725854633,15.49835504418327,15.1
-1.9958962716810902,-3.3539711618227694,15.152454780201328,15.11
-2.1363069159355,-3.58804047638571,14.82451125469917,15.120000000000001
-2.2870826251294574,-3.8452885944049617,14.515559057594517,15.13
-2.4492593296283114,-4.127739379964591,14.226702391860814,15.14
-2.6240299876434836,-4.437428467354225,13.959395326900712,15.15
-2.812755627628007,-4.7763799049237186,13.715478553245037,15.16
-3.01696534827653,-5.146606155083155,13.497179382552785,15.17
-3.238356318525314,-5.5501080943028525,13.307111747611122,15.18
-3.4787937775522337,-5.9888750131133515,13.14827620233539,15.19
-3.7402524078280854,-6.4646964532141125,13.024100659957657,15.200000000000001
-4.024171649709111,-6.978376395467747,12.938940949763609,15.21
-4.3323079479099995,-7.533607736011794,12.897703470501176,15.22
-4.666434943864585,-8.133477286668613,12.906132525772302,15.23
-5.0281601854951345,-8.7795739971715,12.970937807634327,15.24
-5.418925127212343,-9.471988955164683,13.0997943966,15.25
-5.840005129915334,-10.209315386203322,13.301342761637471,15.26
-6.292509460991664,-10.988648653753511,13.58518876017029,15.27
-6.777381294317408,-11.805586259192424,13.961903638077487,15.280000000000001
-7.2953977102568075,-12.654227841807728,14.443024029693289,15.290000000000001
-7.846894562349214,-13.527281924138599,15.04038383000356,15.3
-8.428596022732297,-14.415111348843203,15.760958349096203,15.31
-9.038843790918524,-15.300015437535716,16.621591203345663,15.32
-9.67482059062842,-16.160192192301473,17.63630641205547,15.33
-10.331203939840222,-16.970740798415736,18.812286473469324,15.34
-11.000166150789887,-17.703661624343713,20.149872364771117,15.35
-11.671374329971087,-18.327856221740547,21.6425635420849,15.36
-12.331990378135316,-18.80912732545138,23.27701794047521,15.370000000000001
-12.966670990291444,-19.11017885351106,25.033051973945888,15.38
-13.557968985884196,-19.190822459680017,26.88419910858803,15.39
-14.091089286003852,-19.018608020258448,28.795761917501515,15.4
-14.54437847589446,-18.57943343866468,30.70222611626313,15.41
-14.897374885486887,-17.87096514143382,32.537924753926816,15.42
-15.133950604569097,-16.90221273478853,34.2442172202718,15.43
-15.24231148278616,-15.693529004639004,35.76948924580258,15.44
-15.21499712964022,-14.276609916582728,37.06915290174918,15.450000000000001
-15.04888091449055,-12.694494615905509,38.105646600066194,15.46
-14.743025238663746,-11.009905682653187,38.84339405786652,15.47
-14.3045498034475,-9.297990797721207,39.27549421173126,15.48
-13.74751251339134,-7.6203165092814675,39.41836529397367,15.49
-13.088132204505236,-6.027546879769458,39.29504734914454,15.5
-12.344788205342471,-4.559444340090046,38.935200825585135,15.51
-11.538020336999645,-3.2448696896174916,38.37510657542716,15.52
-10.690528913116514,-2.101782096195242,37.657665854592686,15.530000000000001
-9.824961751794831,-1.1360147043175473,36.82986781799169,15.540000000000001
-8.958225076474491,-0.3403517661633728,35.928736385231865,15.55
-8.106091603069059,0.2967158049573868,34.983838711799,15.56
-7.281548980770559,0.7902887814292106,34.019757958674646,15.57
-6.494695517654047,1.1591109313626409,33.05605837521236,15.58
-5.752754840617608,1.4254144966551523,32.10725427934063,15.59
-5.060477613501959,1.6075529520708396,31.181527657028184,15.6
-4.420083713778562,1.7206614597138987,30.28306256064565,15.610000000000001
-3.8323528911905385,1.7795513131039744,29.414685778079296,15.620000000000001
-3.2969680719207037,1.797183306600755,28.57771870902793,15.63
-2.812515358592031,1.7846677354038822,27.77197736500355,15.64
-2.3764378411257145,1.7513116500785322,26.99602903286437,15.65
-1.9854223689549477,1.7044408390821815,26.24856419474279,15.66
-1.636357899969557,1.6496193710080862,25.527898913152487,15.67
-1.3260344216684132,1.5915394800286125,24.832392180178473,15.68
-1.0511102233413374,1.5340674621273191,24.160515040415,15.69
-0.8081118960690588,1.4802436750989507,23.510850590965436,15.700000000000001
-0.5934343327233846,1.4322825385494724,22.88209398144275,15.71
-0.4033407279669383,1.3915725338960145,22.2730524139688,15.72
-0.2342016465825984,1.3588273965622075,21.682643388857954,15.73
-0.08364036786633983,1.3349460602692742,21.10995980742768,15.74
0.05070160810735047,1.3205624860097056,20.554266182401694,15.75
0.1711851729898599,1.3160906239950407,20.01489051853924,15.76
0.28012034895842675,1.3217569239569689,19.49121923776061,15.77
0.3797662887161559,1.3376003351473351,18.982697179147053,15.780000000000001
0.47216029895288103,1.363619547040581,18.48885991810434,15.790000000000001
0.5587867753093085,1.4000772425577066,18.009364310966106,15.8
0.6410704928423736,1.447221032540706,17.543896511736417,15.81
0.7204231443917984,1.5052953139733138,17.092179894765707,15.82
0.7982425068378,1.5745421081419877,16.653975284496475,15.83
0.8759138347595956,1.6552044053493995,16.229083785992174,15.84
0.9546386217930584,1.747704609574814,15.817384710979285,15.85
1.0352870506627057,1.8527588960770536,15.418818424128755,15.860000000000001
1.1187694675068323,1.9711586533899708,15.0333892382334,15.870000000000001
1.2060792098560245,2.1037508608041855,14.661170686814543,15.88
1.298292606633101,2.2514380883670113,14.302305524122286,15.89
1.3965689781531303,2.4151784968824743,13.95700572513546,15.9
1.5021364372376642,2.5960073218791315,13.625586443320843,15.91
1.6159999234465192,2.7953439739944645,13.30855034671364,15.92
1.7389983701227318,3.0149394724622063,13.006417993375221,15.93
1.8721191453906312,3.2566459476327307,12.719943470170675,15.94
2.016510677355822,3.5224108505006004,12.45013932541015,15.950000000000001
2.1734824541050797,3.814276952704379,12.198276568849053,15.96
2.344505023706505,4.134382346526909,11.965884671687753,15.97
2.531209994209423,4.484960444895131,11.754751566571784,15.98
2.7353705093530167,4.868203980494159,11.567035111936894,15.99
2.9586081877645514,5.28609380781238,11.405807678033415,16.0
3.202505102035036,5.742542967126517,11.273743952249808,16.01
3.4687622045678705,6.241273691987569,11.174312523914372,16.02
3.759188319330403,6.7854187375185635,11.11204168029409,16.03
4.075700141853205,7.377521380413203,11.092519406594878,16.04
4.420322239230905,8.019535418937416,11.122393385961416,16.05
4.79518705012128,8.712825172927673,11.209370999477187,16.06
5.202534884746242,9.458165483792811,11.362219326164585,16.07
5.64471392489093,10.255741714512354,11.590765142984736,16.080000000000002
6.123638636366852,11.104416143571918,11.905192525640004,16.09
6.638501080117147,11.998968979619049,12.315225834870603,16.1
7.1918011196402585,12.937355938983108,12.83917826295016,16.11
7.784946042556918,13.913118198964927,13.494586655624126,16.12
8.41729272934814,14.913977544391852,14.296643815567872,16.13
9.08614765335691,15.921836367620493,15.258198502388582,16.14
9.786766880786386,16.91277766853392,16.389755432622948,16.15
10.512356070701797,17.857065054544485,17.69947527973991,16.16
11.254070475028719,18.71914274059133,19.193174674138024,16.17
12.00101493855381,19.4576355491416,20.87432620314633,16.18
12.740637843753223,20.031206482916215,22.74006724631313,16.19
13.455118393757996,20.39449645870793,24.760405816407328,16.2
14.12203573659287,20.49324874191829,26.890552145368204,16.21
14.719217367470211,20.288628394549658,29.078095231594162,16.22
15.224837333002785,19.757862595391572,31.262968009820163,16.23
15.61741623120222,18.894240640020968,33.37744735111232,16.240000000000002
15.875821211479824,17.707113940802508,35.346154062870376,16.25
15.98078530637646,16.21576312084436,37.08319143471279,16.26
15.922804484347255,14.472228881598863,38.51561454843879,16.27
15.698527588031771,12.580289785048823,39.61512917287754,16.28
15.311382267086506,10.629727757186867,40.36760687336472,16.29
14.771816052540885,8.69288463919529,40.771271889121174,16.3
14.097296356798342,6.824662187451464,40.836701133250735,16.31
13.312310473634815,5.062522073522441,40.5868241927414,16.32
12.44574225547996,3.4354654507596902,40.060978623201414,16.330000000000002
11.51686605254233,2.0038314540357947,39.32857679525824,16.34
10.550968857369423,0.7860829293596536,38.444122242050014,16.35
9.571886190879946,-0.21778546537234433,37.455400152779745,16.36
8.600195380745818,-1.0198379729657194,36.40643910234071,16.37
7.6532183011925925,-1.6441082171154002,35.337417930390146,16.38
6.744785804058188,-2.11562989000028,34.27392726266254,16.39
5.884316339297179,-2.4563185332436017,33.22930068707954,16.4
5.078393220713243,-2.689394003726586,32.21522312412626,16.41
4.331231548792891,-2.8364623706856946,31.239167613232382,16.42
3.64467821070445,-2.9175159157131336,30.304395312770943,16.43
3.0184258508753445,-2.9504634598135038,29.41083124486279,16.44
2.4505499541604845,-2.9486641045526243,28.557800344790454,16.45
1.9378861067151723,-2.9229895133279364,27.74293401767837,16.46
1.4769564066665493,-2.882814575019518,26.96382396281698,16.47
1.0640052811753158,-2.836003586197013,26.218126532160085,16.48
0.6949994864369229,-2.788910251119717,25.503562730326813,16.490000000000002
0.36562810768100995,-2.7463776817365346,24.817918214600745,16.5
0.0712996469986169,-2.711746360718117,24.159040891390443,16.51
-0.19260411554423285,-2.6874589746802124,23.52490371908339,16.52
-0.4297722049238414,-2.6755847050829793,22.914062805150667,16.53
-0.6436699735944114,-2.6777384424183284,22.325334857553994,16.54
-0.837764424172527,-2.6951713324202857,21.757673940186283,16.55
-1.0155242094365398,-2.728770776064986,21.210171472873327,16.56
-1.1804196323271263,-2.7790604295707233,20.68205623137219,16.57
-1.3357560602203473,-2.8463104554818743,20.17274841519222,16.580000000000002
-1.4838254781894307,-2.9311543634234423,19.682049115594797,16.59
-1.6266611093383763,-3.0343027087141285,19.20987713805283,16.6
-1.7663480251101786,-3.156414641586926,18.756244692569826,16.61
-1.9050155269191107,-3.2981038037407697,18.32126224569023,16.62
-2.0448371461503214,-3.459938328340186,17.9051385205007,16.63
-2.188027418902315,-3.642442167359132,17.50818656076137,16.64
-2.336471540205945,-3.8463796360078293,17.131017483563248,16.65
-2.4914267766577165,-4.0731066828598985,16.774459146324524,16.66
-2.654206982553541,-4.324030859201137,16.43954284658786,16.67
-2.826266993462029,-4.600528092720057,16.127555757971802,16.68
-3.009202626224684,-4.9039426875082155,15.840040930170527,16.69
-3.2047506789554685,-5.235587324059505,15.578797288954558,16.7
-3.414788931041325,-5.596743059271018,15.345879636169958,16.71
-3.641194268471242,-5.988498574639115,15.143709188102077,16.72
-3.88525787592338,-6.412388391663651,14.975394438318894,16.73
-4.148287551525053,-6.870877104422613,14.844428058988509,16.740000000000002
-4.431620074486547,-7.365769064190845,14.754940038478509,16.75
-4.736602849586364,-7.898133479913431,14.71171974683251,16.76
-5.064593907170507,-8.46830441820443,14.720215935770339,16.77
-5.416961903153343,-9.075880803348387,14.786536738687929,16.78
-5.795086119016668,-9.719726417298725,14.917449670657271,16.79
-6.200356461810716,-10.397969899679453,15.120381628426626,16.8
-6.633021084411388,-11.107318540757856,15.40123584494917,16.81
-7.090974728357562,-11.842199556288076,15.764918116978045,16.82
-7.575885150874596,-12.597506208632094,16.22705179161455,16.830000000000002
-8.088179388809916,-13.365146218408746,16.800884060786505,16.84
-8.626589777141096,-14.133761225285806,17.496271463656413,16.85
-9.18815394897456,-14.88872678797807,18.31967988661993,16.86
-9.768214835547113,-15.612152384249516,19.27418456330785,16.87
-10.360420666224345,-16.28288141091119,20.35947007458376,16.88
-10.956724968502279,-16.876491183823234,21.571830348546754,16.89
-11.547386568005688,-17.36529293789301,22.904168660528352,16.9
-12.120969588489793,-17.718331827076735,24.345997633095926,16.91
-12.664485689388673,-17.90165875151327,25.88350487864613,16.92
-13.166613484583838,-17.891239729234343,27.49315454590447,16.93
-13.610456198486528,-17.672127501874105,29.126750643916363,16.94
-13.978959327864981,-17.235236588827142,30.734620420737315,16.95
-14.257993171585738,-16.580402843255495,32.270816386932594,16.96
-14.436352830612622,-15.716383452089884,33.6931163155727,16.97
-14.505758208007505,-14.66085693602788,34.9630232422377,16.98
-14.46085400892979,-13.440423149535857,36.045765465013574,16.990000000000002
-14.298837467092506,-12.09136581215325,36.908918844531854,17.0
-14.019448250273163,-10.667120756590982,37.524448882600296,17.01
-13.630741548860655,-9.222550178303607,37.89419561436696,17.02
-13.143611136748902,-7.804316276138973,38.0287893623057,17.03
-12.57085234104629,-6.451191218472275,37.9440062182833,17.04
-11.927162042074317,-5.194057143202082,37.66076804355985,17.05
-11.229138673369185,-4.055906157754125,37.20514246878895,17.06
-10.495282221680007,-3.0518403390777706,36.608342894016985,17.07
-9.743941678781542,-2.188760338043105,35.90635550926983,17.080000000000002
-8.988783465434308,-1.4647954365194358,35.130474728757285,17.09
-8.24315255876242,-0.8734231907141916,34.30449325713506,17.1
-7.518288054940198,-0.4049367750801407,33.44895075695264,17.11
-6.823232272512659,-0.04644791260989711,32.581201059458806,17.12
-6.164830752397546,0.21811312516272308,31.715412164603933,17.13
-5.5477989662207206,0.4069013172743197,30.862156764867894,17.14
-4.974976851025133,0.5310968316927346,30.025721792604944,17.150000000000002
-4.447344573060242,0.6018604419006639,29.209109171977126,17.16
-3.965051814146035,0.6299037586891436,28.414633167122602,17.17
-3.527533540237961,0.6246287186300142,27.643600351704592,17.18
-3.1335100014255644,0.5941275840760164,26.896309608909117,17.19
-2.7809834195703678,0.5451811367514521,26.172064768828957,17.2
-2.4672439741477743,0.48310097193082424,25.470055815158645,17.21
-2.1896376209059754,0.4119482844410995,24.78953019895843,17.22
-1.9455733789096596,0.3350727648216377,24.12954959005473,17.23
-1.732398709796014,0.2551428801636167,23.489207077568572,17.240000000000002
-1.5473995177743771,0.17414587410996119,22.867627169914858,17.25
-1.387800149626093,0.09338776685525135,22.263965794801713,17.26
-1.250790526077863,0.013520125276688617,21.677413411853447,17.27
-1.1341016492760936,-0.06495457042102769,21.107271094383673,17.28
-1.0359099003119048,-0.14168495202982284,20.552945986766314,17.29
-0.9544319319083341,-0.2165934637511086,20.013883054488403,17.3
-0.8879375983281226,-0.2898391189808737,19.489564151564622,17.31
-0.8347499553734796,-0.36181750030989657,18.979508020535782,17.32
-0.793261093187417,-0.43314770820589,18.483272517308617,17.330000000000002
-0.7623162223710102,-0.5043546056799912,18.000489523041324,17.34
-0.7411094928186209,-0.5758927447820248,17.530822846915836,17.35
-0.7288716928903365,-0.6483376206861188,17.073953677004056,17.36
-0.7248826563119597,-0.7223707310730745,16.62958666773116,17.37
-0.7284712621750448,-0.7987795761301598,16.1974499398769,17.38
-0.7390235965079048,-0.8784522175017827,15.777296741877723,17.39
-0.7562034553446167,-0.9621987020349464,15.368921139832088,17.400000000000002
-0.7799268515698011,-1.050729327723504,14.972128543835046,17.41
-0.8101490424504856,-1.1448513300761798,14.586755800990444,17.42
-0.8468629325294448,-1.245477400036339,14.2126786878851,17.43
-0.8900990736252865,-1.3536256839822558,13.849811910587718,17.44
-0.9399256648323475,-1.4704197837268254,13.498109104649938,17.45
-0.9964754958931914,-1.597076230024044,13.157574951652824,17.46
-1.0601610421488799,-1.734753920652412,12.828293775401646,17.47
-1.1314517947783163,-1.884661010035022,12.510321390115092,17.48
-1.2108777148485648,-2.048162722417758,12.203822569030836,17.490000000000002
-1.2990529021313213,-2.226778508950317,11.909092112017776,17.5
-1.3966755951030176,-2.422182047686421,11.626554845575729,17.51
-1.504528170944596,-2.636201243583357,11.35676562283616,17.52
-1.623477145541786,-2.8708182285025368,11.10040932356138,17.53
-1.7544785367443088,-3.128155025723713,10.858312300519266,17.54
-1.899206162340935,-3.4089397118628857,10.632633983284208,17.55
-2.0589561410129362,-3.7157769936918488,10.424343489533356,17.56
-2.2346661010014754,-4.0527156281998575,10.23390931901157,17.57
-2.4274998787948334,-4.423585721597986,10.062680867998077,17.580000000000002
-2.6388475191285536,-4.831998729319398,9.912888429306241,17.59
-2.8703252749856922,-5.281347456019841,9.787643192283419,17.6
-3.1237756075962757,-5.774806055576584,9.690937242811312,17.61
-3.4012671864379618,-6.315330031089715,9.627643563305627,17.62
-3.7050948892353155,-6.905656234880716,9.603516032716325,17.63
-4.037779801960602,-7.548302868494023,9.625189426527472,17.64
-4.402069218833055,-8.245569482695583,9.700179416757313,17.650000000000002
-4.800936642319144,-8.999536977473408,9.836882571958178,17.66
-5.237581783133062,-9.812067602038466,10.044576357216702,17.67
-5.713725512979396,-10.682611051163933,10.332872056462367,17.68
-6.229043660968014,-11.609023779145254,10.715140789907567,17.69
-6.7870812863898875,-12.593026649605799,11.209763101962242,17.7
-7.389789597566914,-13.630362510261858,11.834481361960327,17.71
-8.037243360421503,-14.710369755694252,12.606208280708406,17.72
-8.727640898478285,-15.815982327351271,13.541026910487519,17.73
-9.45730409286255,-16.92372971354602,14.65419064505136,17.740000000000002
-10.22067838230086,-18.003736949457565,15.960123219626832,17.75
-11.01033276312194,-19.01972461713209,17.472418710915708,17.76
-11.816958959226417,-19.92917428823971,19.203735554066654,17.77
-12.627764977231836,-20.6913082792799,21.15122365784142,17.78
-13.423306979213967,-21.242314960024594,23.29153228161607,17.79
-14.181558145257164,-21.51846543321347,25.589810578343645,17.8
-14.878832774346833,-21.470523681121357,27.996325131991853,17.81
-15.489786284371537,-21.063746565558937,30.446459957549543,17.82
-15.98741521212122,-20.277883827872593,32.86071650102078,17.830000000000002
-16.343352317011412,-19.105600063929312,35.144569930227995,17.84
-16.536683487630555,-17.545529897389287,37.19430835724054,17.85
-16.551039205914822,-15.692878835929987,38.93143731672684,17.86
-16.377184948970065,-13.654887826354507,40.30168394348275,17.87
-16.015886526544282,-11.521589975391429,41.271740572515384,17.88
-15.477910081027137,-9.365810549689197,41.82926473904699,17.89
-14.78402208745069,-7.243166975821291,41.98287917851219,17.900000000000002
-13.963538168301426,-5.19777049949428,41.76320998460023,17.91
-13.036459473715164,-3.3280867885952023,41.23304037137192,17.92
-12.03132966722199,-1.6885564768534742,40.457712053211424,17.93
-10.978432789659411,-0.29833238749429647,39.49940750798933,17.94
-9.905310261863821,0.8419092460884583,38.419893300374504,17.95
-8.836760884667562,1.749968780336184,37.280520081831455,17.96
-7.793960613252987,2.4533624243110137,36.1268376915523,17.97
-6.792273861840637,2.9777306389319955,34.98039222589008,17.98
-5.84322041884303,3.3515903799860762,33.86177196108099,17.990000000000002
-4.954970213594084,3.6027059184713153,32.785039107675594,18.0
-4.13234330675819,3.7580885471957233,31.757729254471084,18.01
-3.3770861858603336,3.843028193671426,30.78169629817353,18.02
-2.6886365260893803,3.8756300000575075,29.85694038509669,18.03
-2.0642007650431458,3.871040938583954,28.980770828217924,18.04
-1.5004130378076632,3.842431385120999,28.150191210910517,18.05
-0.9934451056836751,3.800848850853889,27.362133573576727,18.06
-0.5390063561850207,3.7552179822828182,26.613458413645436,18.07
-0.1323438030399542,3.712340561223021,25.900954685574135,18.080000000000002
0.23180634282802948,3.676970028686969,25.22135324958579,18.09
0.5589442426641097,3.652844459514279,24.57189164376272,18.1
0.853379121902199,3.6428310489616034,23.950657760017375,18.11
1.1192606596728227,3.649202558615482,23.35600589338727,18.12
1.360773911408695,3.673748424940591,22.78651020589298,18.13
1.5821393088454814,3.717774759279764,22.240964726536454,18.14
1.7876126600211746,3.782104347853948,21.718383351302446,18.150000000000002
1.9813637856842032,3.8671215110651675,21.21804221216953,18.16
2.1663095923751294,3.9734075867322116,20.739807418757653,18.17
2.3448005359634028,4.101781640451715,20.28382035238662,18.18
2.5192622719989863,4.252960564789605,19.850346352024495,18.19
2.6921812850851317,4.427553403765451,19.439785282530675,18.2
